date,status,speaker,title,url,last_checked,language,type,description
2021-07-18,Success,The Witch Leading The Last,07-18-2021 Sunday Service: Pastor Bloteh Won  - The Witch Leading The Last  Day Church,https://www.youtube.com/watch?v=u-plcioUaAg,2025-12-30,Unknown,Full Sermon,
2021-07-21,Success,He Who Begun A Good Work,07-21-2021 Wednesday Service: Pastor Bloteh Won - He Who Begun A Good Work In You,https://www.youtube.com/watch?v=Q_Z4OFZWPeM,2025-12-30,Unknown,Full Sermon,
2021-07-25,Success,Unknown Speaker,07-25-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=wbCmvokJIcM,2025-12-30,Unknown,Full Sermon,
2021-07-28,Success,One Hour With The Beast,07-28-2021 Wednesday Service: Pastor Bloteh Won - ONE HOUR WITH THE BEAST,https://www.youtube.com/watch?v=qy4KjNgh4tk,2025-12-30,Unknown,Full Sermon,
2021-08-01,Success,Between Two Evenings,08-01-2021 Communion Service: Pastor Bloteh Won - Between Two Evenings,https://www.youtube.com/watch?v=FQG4g_vEwug,2025-12-30,Unknown,Full Sermon,
2021-08-01,Success,Unknown Speaker,08-01-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=AVMqmqJ7Lbk,2025-12-30,Unknown,Full Sermon,
2021-08-01,Success,ONE HOUR WITH THE BEAST pt.2,08-01-2021 Sunday Service: Pastor Bloteh Won - ONE HOUR WITH THE BEAST pt.2,https://www.youtube.com/watch?v=rsClqPNqoiQ,2025-12-30,Unknown,Full Sermon,
2021-08-04,Success,Lump Without Leaven,08-04-2021 Wednesday Service: Bro Peterson Guandaru - Lump Without Leaven,https://www.youtube.com/watch?v=pMiZ-9nd4qE,2025-12-30,Unknown,Full Sermon,
2021-08-08,Success,Unknown Speaker,08-08-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=qxGssWrndew,2025-12-30,Unknown,Full Sermon,
2021-08-08,Success,The Way To Be One With God And,08-08-2021 Sunday Service: bro. Peterson Guandaru - The Way To Be One With God And  One Another,https://www.youtube.com/watch?v=uhp9zg6W4GE,2025-12-30,Unknown,Full Sermon,
2021-08-11,Success,The Attributes,08-11-2021 Wednesday Service: Pastor Bloteh Won - The Attributes of God,https://www.youtube.com/watch?v=928FiXRvrzI,2025-12-30,Unknown,Full Sermon,
2021-08-15,Success,Unknown Speaker,08-15-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=buQOqlzWeh0,2025-12-30,Unknown,Full Sermon,
2021-08-15,Success,The Attributes of God pt.2,08-15-2021 Sunday Service: Pastor Bloteh Won - The Attributes of God pt.2,https://www.youtube.com/watch?v=lNmZOSbcMS8,2025-12-30,Unknown,Full Sermon,
2021-08-18,Success,The Birthright,08-18-2021 Wednesday Service: Pastor Bloteh Won - The Birthright,https://www.youtube.com/watch?v=O7QcS-O6zgI,2025-12-30,Unknown,Full Sermon,
2021-08-22,Success,Unknown Speaker,08-22-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=C9sp_mAzGqo,2025-12-30,Unknown,Full Sermon,
2021-08-22,Success,The Birthright,08-22-2021 Sunday Service: Pastor Bloteh Won - The Birthright,https://www.youtube.com/watch?v=QILABNP7_F4,2025-12-30,Unknown,Full Sermon,
2021-08-25,Success,The Bitterness Of Esau,08-25-2021 Wednesday Service: Pastor Bloteh Won - The Bitterness Of Esau,https://www.youtube.com/watch?v=jvYjV7cbtQo,2025-12-30,Unknown,Full Sermon,
2021-08-29,Success,Unknown Speaker,08-29-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=aXHS1DDinY8,2025-12-30,Unknown,Full Sermon,
2021-08-29,Success,The Things of Esau Search,08-29-2021 Sunday Service: Pastor Bloteh Won - The Things of Esau Search Out,https://www.youtube.com/watch?v=cQlM_pJKfjk,2025-12-30,Unknown,Full Sermon,
2021-09-03,Success,Visiting Angels,09-03-2021 Friday Service: Bro Flint Take - Visiting Angels,https://www.youtube.com/watch?v=Vt6oF19DOHc,2025-12-30,Unknown,Full Sermon,
2021-09-05,Success,Ministry Of Angels pt.2,09-05-2021 Sunday Service: Bro Flint Take - Ministry Of  Angels pt.2,https://www.youtube.com/watch?v=jfSIg4fn728,2025-12-30,Unknown,Full Sermon,
2021-09-08,Success,Edom's Sin That Was Not Forgotten,09-08-2021 Wednesday Service: Pastor Bloteh Won - Edom's Sin That Was Not Forgotten,https://www.youtube.com/watch?v=Zv1L7Uj1f_w,2025-12-30,Unknown,Full Sermon,
2021-09-12,Success,Unknown Speaker,"09-12-2021 Sunday School: Hearing, Recognizing, Acting On The Word Of God",https://www.youtube.com/watch?v=9k8fXqpTdi0,2025-12-30,Unknown,Full Sermon,
2021-09-12,Success,God's Purpose of Election,09-12-2021 Sunday Service: Pastor Blotew Won - God's Purpose of Election,https://www.youtube.com/watch?v=T178_hrlWhA,2025-12-30,Unknown,Full Sermon,
2021-09-19,Success,Unknown Speaker,"09-19-2021 Sunday School: Hearing, Recognizing, Acting On The Word Of God",https://www.youtube.com/watch?v=uehGJCC09G4,2025-12-30,Unknown,Full Sermon,
2021-09-19,Success,The Love Of God pt.2,09-19-2021 Sunday Service: Pastor Bloteh Won - The Love Of God pt.2,https://www.youtube.com/watch?v=LXUBaxC60jw,2025-12-30,Unknown,Full Sermon,
2021-09-22,Success,Appreciating The,09-22-2021 Wednesday Service: Pastor Bloteh Won - Appreciating The Love Of God,https://www.youtube.com/watch?v=qLMwBVdn4Rk,2025-12-30,Unknown,Full Sermon,
2021-09-26,Success,Unknown Speaker,"09-26-2021 Sunday School: Hearing, Recognizing, Acting , On The Word Of God",https://www.youtube.com/watch?v=H9NaPMPhay8,2025-12-30,Unknown,Full Sermon,
2021-09-26,Success,Are we sufficiently impressed with the Word in our midst,09-26-2021 Sunday Service: Bloteh Won - Are we sufficiently impressed with the Word in our midst,https://www.youtube.com/watch?v=9IwiLDjRJkI,2025-12-30,Unknown,Full Sermon,
2021-09-29,Success,Broken Vessels Of Honor,09-29-2021 Wednesday Service: Bro. Dan Ali - Broken Vessels Of Honor,https://www.youtube.com/watch?v=sBCFLOhqCYc,2025-12-30,Unknown,Full Sermon,
2021-10-03,Success,Unknown Speaker,"10-03-2021 Sunday School: Hearing, Recognizing, Acting , On The Word Of God",https://www.youtube.com/watch?v=5rO-MyGGL4w,2025-12-30,Unknown,Full Sermon,
2021-10-03,Success,Inquire I Pray Thee At the Word Of The,10-03-2021 Comunion Service: Pastor Bloteh Won - Inquire I Pray Thee At the Word Of The Lord,https://www.youtube.com/watch?v=sbWWl1-_Btg,2025-12-30,Unknown,Full Sermon,
2021-10-03,Success,The Half Has Never Yet Been Told,10-03-2021 Sunday Service: Pastor Bloteh Won - The Half Has  Never Yet Been Told,https://www.youtube.com/watch?v=vZqv8gvDpQU,2025-12-30,Unknown,Full Sermon,
2021-10-06,Success,Common people heard Him gladly,10-06-2021 Wednesday Service: Bro Won  - Common people heard Him gladly,https://www.youtube.com/watch?v=MoYXTgJImP4,2025-12-30,Unknown,Full Sermon,
2021-10-10,Success,Unknown Speaker,10-10-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=-QoqQVviNog,2025-12-30,Unknown,Full Sermon,
2021-10-10,Success,Born Royal,10-10-2021 Sunday Service: Bro. Jefferey Johnson - Born Royal,https://www.youtube.com/watch?v=_c7wcGMPseo,2025-12-30,Unknown,Full Sermon,
2021-10-13,Success,Eliezer Tell,10-13-2021 Wednesday Service: Pastor Bloteh Won - Eliezer Tell Me More,https://www.youtube.com/watch?v=QRmaNRFLG6w,2025-12-30,Unknown,Full Sermon,
2021-10-17,Success,Unknown Speaker,10-17-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=7C-uWcw214U,2025-12-30,Unknown,Full Sermon,
2021-10-20,Success,The Hidden,10-20-2021 Wednesday Service: Pastor Bloteh Won - The Hidden One,https://www.youtube.com/watch?v=t2bvi9HauXA,2025-12-30,Unknown,Full Sermon,
2021-10-24,Success,Unknown Speaker,10-24-2021 Sunday School: The Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=ipaJsoaiv0Q,2025-12-30,Unknown,Full Sermon,
2021-10-24,Success,Apply The,10-24-2021 Sunday Service: Bro. Dan Ali - Apply The Token,https://www.youtube.com/watch?v=DTQ4dEvR9JQ,2025-12-30,Unknown,Full Sermon,
2021-10-27,Success,Unknown Speaker,10-27-2021 Wednesday Service: Pastor Bloteh Won - Prayer Service,https://www.youtube.com/watch?v=c5JfjY09eZs,2025-12-30,Unknown,Full Sermon,
2021-11-03,Success,Healing is Just the Bait Pt 2,11-03-2021 Wednesday Service: Pastor Bloteh Won - Healing is Just the Bait Pt 2,https://www.youtube.com/watch?v=V80dVrARJJk,2025-12-30,Unknown,Full Sermon,
2021-11-07,Success,Oh Death It's Just An Open Door,11-07-2021 Sunday Service: Pastor Bloteh Won - Oh Death: It's Just An Open Door,https://www.youtube.com/watch?v=kXQ2KsuH980,2025-12-30,Unknown,Full Sermon,
2021-11-10,Success,The Shadow,11-10-2021 Wednesday Service: Pastor Bloteh Won - The Shadow of death,https://www.youtube.com/watch?v=lVg4fqXB7Vk,2025-12-30,Unknown,Full Sermon,
2021-11-14,Success,The Divine Watchmaker,11-14-2021 Sunday Service: Pastor Bloteh Won - The Divine Watchmaker,https://www.youtube.com/watch?v=OYoKsRFv7rg,2025-12-30,Unknown,Full Sermon,
2021-11-17,Success,The Purpose Of Time,11-17-2021 Wednesday Service : Pastor Bloteh Won - The Purpose  Of Time,https://www.youtube.com/watch?v=Mw7kcKVCfDg,2025-12-30,Unknown,Full Sermon,
2021-11-20,Success,Healing Has,11-20-2021 Saturday Service: Bro Andrew Glover - Healing Has Come,https://www.youtube.com/watch?v=dQEh4v9Py2w,2025-12-30,Unknown,Full Sermon,
2021-11-21,Success,Unknown Speaker,11-21-2021 Sunday School: An Exposition Of The Seven Church Ages,https://www.youtube.com/watch?v=_dv-_6BTLws,2025-12-30,Unknown,Full Sermon,
2021-11-21,Success,Andrew Glover,11-21-2021 Sunday Service: Bro. Andrew Glover : Into Thy Hand,https://www.youtube.com/watch?v=PxAYMKEG-mE,2025-12-30,Unknown,Full Sermon,
2021-11-27,Success,Be Not Afraid,11-27-2021 Saturday Night Service: Bro Timothy Ashong -  Be Not Afraid,https://www.youtube.com/watch?v=E9BPkRjENCc,2025-12-30,Unknown,Full Sermon,
2021-11-28,Success,Unknown Speaker,11-28-2021 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=F12ARFWDtbU,2025-12-30,Unknown,Full Sermon,
2021-11-28,Success,Keep Your Eyes,11-28-2021 Sunday Service: Bro Timothy Ashong - Keep Your Eyes On Jesus,https://www.youtube.com/watch?v=IJEdiN1EPIc,2025-12-30,Unknown,Full Sermon,
2021-12-01,Success,The Redemptive Robe,12-01-2021 Wednesday Service: Pastor Bloteh Won - The Redemptive Robe,https://www.youtube.com/watch?v=UM1tvIjU9uk,2025-12-30,Unknown,Full Sermon,
2021-12-05,Success,Unknown Speaker,12-05-2021 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=LXMKPJ0piTU,2025-12-30,Unknown,Full Sermon,
2021-12-05,Success,The Redemptive Robe pt.2 ( God's deliberate plan),12-05-2021 Sunday Service: Pastor Bloteh Won - The Redemptive Robe pt.2 ( God's deliberate plan),https://www.youtube.com/watch?v=epb6L8k4UYk,2025-12-30,Unknown,Full Sermon,
2021-12-12,Success,Unknown Speaker,12-12-2021 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=GqvU7LVev_c,2025-12-30,Unknown,Full Sermon,
2021-12-18,Success,The Greatest Battle Ever Fought,12-18-2021 Saturday Evening Service: Bro Isiah Chisolm - The Greatest Battle Ever Fought,https://www.youtube.com/watch?v=cfGwbxufyPM,2025-12-30,Unknown,Full Sermon,
2021-12-19,Success,Unknown Speaker,12-19-2021 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=vKDbb0rmed8,2025-12-30,Unknown,Full Sermon,
2021-12-19,Success,A More Excellent Sacrifice,12-19-2021 Sunday Service: Bro Isiah Chisolm - A More Excellent Sacrifice,https://www.youtube.com/watch?v=7FB3_6vES-Y,2025-12-30,Unknown,Full Sermon,
2021-12-22,Success,The Last Breath,12-22-2021 Wednesday Service : Pastor Bloteh Won - The Last Breath,https://www.youtube.com/watch?v=NqO_gEfZLeU,2025-12-30,Unknown,Full Sermon,
2021-12-26,Success,Unknown Speaker,12-26-2021 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=p5WQsgiApOc,2025-12-30,Unknown,Full Sermon,
2021-12-31,Success,Unknown Speaker,12-31-2021 Friday New Year's Eve Service:,https://www.youtube.com/watch?v=WffPOQ69qZI,2025-12-30,Unknown,Full Sermon,
2022-01-02,Success,Unknown Speaker,01-02-2022 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=A0MYimchX4A,2025-12-30,Unknown,Full Sermon,
2022-01-02,Success,Positionally placed,01-02-2022 Sunday evening Communion Service: Pastor Bloteh Won - Positionally placed,https://www.youtube.com/watch?v=IN722DjYjC8,2025-12-30,Unknown,Full Sermon,
2022-01-05,Success,Positionally placing,01-05-2022 Wednesday Service: Pastor Bloteh Won - Positionally placing,https://www.youtube.com/watch?v=eB0hln8gecQ,2025-12-30,Unknown,Full Sermon,
2022-01-09,Success,Unknown Speaker,01-09-2022 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=qXCdTFbIjio,2025-12-30,Unknown,Full Sermon,
2022-01-09,Success,The Reward of Crowns,01-09-2022 Sunday Service: Pastor Bloteh Won - The Reward of Crowns,https://www.youtube.com/watch?v=yXdh8TdjcqY,2025-12-30,Unknown,Full Sermon,
2022-01-12,Success,Three Stages Of Grace,01-12-2022 Wednesday Service: Bro. George Stiles - Three Stages Of Grace,https://www.youtube.com/watch?v=RGXjKzd8BUc,2025-12-30,Unknown,Full Sermon,
2022-01-16,Success,"The Reward of Crowns, Pt. 2","01-16-2022 Sunday Service: Pastor Bloteh Won - The Reward of Crowns, Pt. 2",https://www.youtube.com/watch?v=6PHS358yBYI,2025-12-30,Unknown,Full Sermon,
2022-01-16,Success,Unknown Speaker,01-16-2022 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=Yce3pfo9i9Q,2025-12-30,Unknown,Full Sermon,
2022-01-19,Success,The Reward of Crowns pt.3,01-19-2022 Wednesday Service: Pastor Bloteh Won - The Reward of Crowns pt.3,https://www.youtube.com/watch?v=4g9gHfrpOZM,2025-12-30,Unknown,Full Sermon,
2022-01-23,Success,Unknown Speaker,01-23-2022 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=ahNL9CATreI,2025-12-30,Unknown,Full Sermon,
2022-01-23,Success,Reward of Crowns pt.4,01-23-2022 Sunday Service: Pastor Bloteh Won - Reward of Crowns pt.4,https://www.youtube.com/watch?v=w2Hsg-WCSTc,2025-12-30,Unknown,Full Sermon,
2022-01-26,Success,Possessing Our Vessels,01-26-2022 Wednesday Service: Pastor Bloteh Won - Possessing Our Vessels,https://www.youtube.com/watch?v=cZNF0hsiWc4,2025-12-30,Unknown,Full Sermon,
2022-01-30,Success,Unknown Speaker,01-30-2022 Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=DLguiX08fcc,2025-12-30,Unknown,Full Sermon,
2022-01-30,Success,The Circle of Revival and,01-30-2022 Sunday Service: Pastor Bloteh Won - The Circle of Revival and Death,https://www.youtube.com/watch?v=QOhXihalCO4,2025-12-30,Unknown,Full Sermon,
2022-02-02,Success,Possessing Our Vessels,02-02-2022 Wednesday Service:  Pastor Bloteh Won -  Possessing Our Vessels,https://www.youtube.com/watch?v=DMkZwDwlUXo,2025-12-30,Unknown,Full Sermon,
2022-02-06,Success,Unknown Speaker,02-06-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=LA7IBu3Mw7c,2025-12-30,Unknown,Full Sermon,
2022-02-06,Success,The Confession,02-06-2022 Sunday Service: Bro. Kidri Driggs - The Confession,https://www.youtube.com/watch?v=XP3nG7FW8cM,2025-12-30,Unknown,Full Sermon,
2022-02-06,Success,The Depth,02-06-2022 Sunday Service: Pastor Bloteh Won - The Depth of God,https://www.youtube.com/watch?v=eDg3IA-fg1Y,2025-12-30,Unknown,Full Sermon,
2022-02-09,Success,The interruption,02-09-2022 Wednesday Service:  Pastor Bloteh Won - The interruption,https://www.youtube.com/watch?v=N7Cy35UTkzg,2025-12-30,Unknown,Full Sermon,
2022-02-13,Success,Unknown Speaker,02-13-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=Bs5SJ7X9vsQ,2025-12-30,Unknown,Full Sermon,
2022-02-13,Success,Thou must prophecy again,02-13-2022 Sunday Service: Pastor Bloteh Won - Thou must prophecy again,https://www.youtube.com/watch?v=hvfgeRVDYbw,2025-12-30,Unknown,Full Sermon,
2022-02-16,Success,Add,02-16-2022 Wednesday Service: Pastor Bloteh Won - Add to Your Faith,https://www.youtube.com/watch?v=jBUhZuLo4k4,2025-12-30,Unknown,Full Sermon,
2022-02-19,Success,Perfect Timing,02-19-2022 Saturday Service: Bro Kidri Diggs - Perfect Timing,https://www.youtube.com/watch?v=3nytI4baCXk,2025-12-30,Unknown,Full Sermon,
2022-02-20,Success,Unknown Speaker,02-20-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=X6IX3OuZPg0,2025-12-30,Unknown,Full Sermon,
2022-02-23,Success,Justification,02-23-2022 Wednesday Service: Pastor Bloteh Won - Justification By Faith,https://www.youtube.com/watch?v=drsgY7p2VXQ,2025-12-30,Unknown,Full Sermon,
2022-02-27,Success,Unknown Speaker,02-27-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=A74RBxgHT2w,2025-12-30,Unknown,Full Sermon,
2022-02-27,Success,The Pandemic We Have Become Complacent,02-27-2022 Sunday Service: Bro Jordan Fraijo - The Pandemic We Have Become Complacent With,https://www.youtube.com/watch?v=XqTigK7DNLc,2025-12-30,Unknown,Full Sermon,
2022-03-02,Success,The size of the fight in the dog,03-02-2022 Wednesday Service: Pastor Bloteh - The size of the fight in the dog.,https://www.youtube.com/watch?v=sxnS3UjOsaA,2025-12-30,Unknown,Full Sermon,
2022-03-06,Success,Unknown Speaker,03-06-2022 (Time of Prayer) Sunday School: The Placing Of  Deacons,https://www.youtube.com/watch?v=Tq6Z2l2Vmzc,2025-12-30,Unknown,Full Sermon,
2022-03-06,Success,The Inspiration of the Almighty,03-06-2022 Sunday Communion Service: Pastor Bloteh Won - The Inspiration of The Almighty,https://www.youtube.com/watch?v=DOY9n8NuCsM,2025-12-30,Unknown,Full Sermon,
2022-03-09,Success,Genesis 6,03-09-2022 Wednesday Service: Bro Derek Field - Genesis 6 Study,https://www.youtube.com/watch?v=wOJ9pBNo2O8,2025-12-30,Unknown,Full Sermon,
2022-03-13,Success,Unknown Speaker,03-13-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=MM1VcibMr4Q,2025-12-30,Unknown,Full Sermon,
2022-03-13,Success,Restoration Of The Word,03-13-2022 Sunday Service: Bro. Andrew Boyscout - Restoration Of The Word,https://www.youtube.com/watch?v=Mn5HJVsign4,2025-12-30,Unknown,Full Sermon,
2022-03-16,Success,Inspiration,03-16-2022 Wednesday Service: Pastor Bloteh Won - Inspiration,https://www.youtube.com/watch?v=LdVcBhLbRBA,2025-12-30,Unknown,Full Sermon,
2022-03-19,Success,End-Time Transfromation,03-19-2022 Saturday Service:  Bro. Kenneth Capps - End-Time Transfromation,https://www.youtube.com/watch?v=dAF_DDkNpGQ,2025-12-30,Unknown,Full Sermon,
2022-03-20,Success,Unknown Speaker,03-20-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=ZCO7-gSjadI,2025-12-30,Unknown,Full Sermon,
2022-03-20,Success,The Emancipation Proclamation,03-20-2022 Sunday Service: Bro. Kenneth Capps - The Emancipation Proclamation,https://www.youtube.com/watch?v=gfYUQJiFIPo,2025-12-30,Unknown,Full Sermon,
2022-03-23,Success,Inspiration of the Almighty,03-23-2022 Wednesday Service: Pastor Bloteh - Inspiration of the Almighty,https://www.youtube.com/watch?v=e1p03bSUkbY,2025-12-30,Unknown,Full Sermon,
2022-03-27,Success,Unknown Speaker,03-27-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=NhkKoYgm2NY,2025-12-30,Unknown,Full Sermon,
2022-03-27,Success,Trusting Him When It Is The Hardest Thing,03-27-2022 Sunday Service: Bro. Dan Ali - Trusting Him When It Is The Hardest Thing to Do,https://www.youtube.com/watch?v=bgCgePghzuU,2025-12-30,Unknown,Full Sermon,
2022-03-30,Success,The Inspiration of the Almighty,03-30-2022 Wednesday Service: Pastor Bloteh - The Inspiration of the Almighty,https://www.youtube.com/watch?v=cYtOXukBQnw,2025-12-30,Unknown,Full Sermon,
2022-04-03,Success,Unknown Speaker,04-03-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=rD38UVRW3OU,2025-12-30,Unknown,Full Sermon,
2022-04-03,Success,Power of Conviction,04-03-2022 Sunday Service: Bro. Bloteh Won - Power of Conviction,https://www.youtube.com/watch?v=H6JGxfA7rJA,2025-12-30,Unknown,Full Sermon,
2022-04-06,Success,Unknown Speaker,04-06-2022 Wednesday Service: Bro Joseph Amani - Restoration,https://www.youtube.com/watch?v=g8qXvwbofdo,2025-12-30,Unknown,Full Sermon,
2022-04-10,Success,Unknown Speaker,04-10-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=GuheyGp5_g0,2025-12-30,Unknown,Full Sermon,
2022-04-10,Success,Under His Voice,04-10-2022 Sunday Service: Pastor Bloteh Won - UNDER HIS VOICE,https://www.youtube.com/watch?v=9r2Ju__2vCE,2025-12-30,Unknown,Full Sermon,
2022-04-15,Success,Bloteh Won,04-15-2022 Friday Easter Communion Service: Pastor Bloteh Won,https://www.youtube.com/watch?v=QsnnaELzYb0,2025-12-30,Unknown,Full Sermon,
2022-04-16,Success,The Death and The Raising of the Testator,04-16-2022 Saturday Easter Service: Bro Robert Willson - The Death and The Raising of the Testator,https://www.youtube.com/watch?v=d4tVJsgRJJQ,2025-12-30,Unknown,Full Sermon,
2022-04-17,Success,Unknown Speaker,04-17-2022 Sunday Morning Easter Service: Bro Robert Willson - This Is That,https://www.youtube.com/watch?v=c-TLaruYaAI,2025-12-30,Unknown,Full Sermon,
2022-04-20,Success,Desperation,04-20-2022 Wednesday Service: Bro Joseph Mushota - Desperation,https://www.youtube.com/watch?v=GVIkU-KAp9w,2025-12-30,Unknown,Full Sermon,
2022-04-24,Success,Unknown Speaker,04-24-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=p0B0yHCNtDM,2025-12-30,Unknown,Full Sermon,
2022-04-24,Success,Peculiar God with His Peculiar people,04-24-2022 Sunday Service: Bro Bloteh Won - Peculiar God with His Peculiar people - The Super Race,https://www.youtube.com/watch?v=z3lI6YQe7jg,2025-12-30,Unknown,Full Sermon,
2022-04-27,Success,God show up in our Routine,04-27-2022 Wednesday Service: Pastor Bloteh Won - God show up in our Routine,https://www.youtube.com/watch?v=PE0qEoYA9Yc,2025-12-30,Unknown,Full Sermon,
2022-05-01,Success,Unknown Speaker,05-01-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=JOinzYJ7nU4,2025-12-30,Unknown,Full Sermon,
2022-05-01,Success,Moving Forward In Retrogression,05-01-2022 Sunday Service: Bro Dan Ali - Moving Forward In Retrogression,https://www.youtube.com/watch?v=4Xko34Xiemw,2025-12-30,Unknown,Full Sermon,
2022-05-04,Success,A Battered Ship,05-04-2022 Wednesday Service: Bro Dan Ali - A Battered Ship,https://www.youtube.com/watch?v=CAHKtUiUIbQ,2025-12-30,Unknown,Full Sermon,
2022-05-08,Success,Unknown Speaker,05-08-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=PwyaLQ8AW-E,2025-12-30,Unknown,Full Sermon,
2022-05-11,Success,An high priest that is touch by our feelings,05-11-2022 Wednesday Service: Pastor Bloteh Won - An high priest that is touch by our feelings,https://www.youtube.com/watch?v=DNNN6xY9vcw,2025-12-30,Unknown,Full Sermon,
2022-05-15,Success,Unknown Speaker,05-15-2022 (Time of Prayer) Sunday School: Annual Business Meeting 2021,https://www.youtube.com/watch?v=eFdInfbYOBM,2025-12-30,Unknown,Full Sermon,
2022-05-15,Success,The Blood That Speaks Better,05-15-2022 Sunday Service: Pastor Bloteh Won - The Blood That Speaks Better Things,https://www.youtube.com/watch?v=OmBvQ4bMgco,2025-12-30,Unknown,Full Sermon,
2022-05-18,Success,Ye are the temple of the living,05-18-2022 Wednesday Service: Pastor Bloteh Won - Ye are the temple of the living God,https://www.youtube.com/watch?v=AZTq-xJiVV0,2025-12-30,Unknown,Full Sermon,
2022-05-22,Success,Unknown Speaker,05-22-2022 (Time of Prayer) Sunday School: Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=n-TIYl-vKEg,2025-12-30,Unknown,Full Sermon,
2022-05-22,Success,JESUS PREACH THE 7 SEALS,05-22-2022 Sunday Service: Pastor Bloteh Won - JESUS PREACH THE 7 SEALS,https://www.youtube.com/watch?v=WYP_G4C8FKs,2025-12-30,Unknown,Full Sermon,
2022-05-25,Success,Bloteh Won,"05-25-2022 Wednesday Service: Pastor Bloteh Won -Teaching, The First Principal Of The Oracles Of God",https://www.youtube.com/watch?v=5ZFgJRYMxkk,2025-12-30,Unknown,Full Sermon,
2022-05-29,Success,Unknown Speaker,05-29-2022 (Time of Prayer) Sunday School: An Exposition of the Seven Church Ages,https://www.youtube.com/watch?v=HfRkwS9oLSI,2025-12-30,Unknown,Full Sermon,
2022-05-29,Success,Converting the Heart of Man to the Heart,05-29-2022 Sunday Service: Bro Jordan Fraijo - Converting the Heart of Man to the Heart of God,https://www.youtube.com/watch?v=yJH7yWU8EuQ,2025-12-30,Unknown,Full Sermon,
2022-06-01,Success,John 168,06-01-2022 Wednesday Service: Pastor Bloteh Won - John 16:8,https://www.youtube.com/watch?v=XkZlTRyzMkA,2025-12-30,Unknown,Full Sermon,
2022-06-05,Success,Unknown Speaker,06-05-2022 (Time of Prayer) Sunday School: Matthew 1- 6,https://www.youtube.com/watch?v=U8D0U3vP06s,2025-12-30,Unknown,Full Sermon,
2022-06-05,Success,I Will Restore Saith The,06-05-2022 Sunday Service: Bro Dan Ali - I Will Restore Saith The Lord,https://www.youtube.com/watch?v=ebm-7uUpcHE,2025-12-30,Unknown,Full Sermon,
2022-06-08,Success,The Three things under His Voice,06-08-2022 Wednesday Service: Pastor Bloteh Won -  The Three things under His Voice,https://www.youtube.com/watch?v=9ozPXm5s4yw,2025-12-30,Unknown,Full Sermon,
2022-06-12,Success,Unknown Speaker,06-12-2022 (Time of Prayer) Sunday School: Matthew 7-12:27,https://www.youtube.com/watch?v=Jnn4akvJSas,2025-12-30,Unknown,Full Sermon,
2022-06-12,Success,Unknown Speaker,06-12-2022 Sunday Service:,https://www.youtube.com/watch?v=w9iChHMR0fQ,2025-12-30,Unknown,Full Sermon,
