date,status,speaker,title,url,last_checked,language,type
2020-09-20,Success,Stephen Shembo,The Mystery of The Two Staves Part 5,https://www.youtube.com/watch?v=hC9w2i3LAlA,2025-12-28,Unknown,Full Sermon
2020-09-24,Success,Dennis McBride,The Challenge of Love,https://www.youtube.com/watch?v=D5ixLWYppRY,2025-12-28,Unknown,Full Sermon
2020-09-27,Success,Stephen Shembo,The Mystery of The Two staves Part 6A,https://www.youtube.com/watch?v=PVrKLpuY0XY,2025-12-28,Unknown,Full Sermon
2020-09-27,Success,Stephen Shembo,The Mystery of The Two staves Part 6B,https://www.youtube.com/watch?v=A5lijchZy74,2025-12-28,Unknown,Full Sermon
2020-10-01,Success,Glenn Kelly,Being Preserved By The Preserver To Earnestly Contend For The Faith,https://www.youtube.com/watch?v=nKxX9Za_dM8,2025-12-28,Unknown,Full Sermon
2020-10-04,Success,Stephen Shembo,The Mystery of The Two Staves Part 7,https://www.youtube.com/watch?v=D_FJeL8639c,2025-12-28,Unknown,Full Sermon
2020-10-08,Success,Tim Cross,A Heritage,https://www.youtube.com/watch?v=Iogf8UYzH4U,2025-12-28,Unknown,Full Sermon
2020-10-11,Success,Stephen Shembo,The Mystery of The Two Staves Part 8,https://www.youtube.com/watch?v=UMmNCBCIdSY,2025-12-28,Unknown,Full Sermon
2020-10-14,Success,Stephen Shembo,The Mystery of The Two Staves Part 9,https://www.youtube.com/watch?v=iVwx_8ZiuOw,2025-12-28,Unknown,Full Sermon
2020-10-18,Success,Andrew Glover,It Becometh Us To Stand,https://www.youtube.com/watch?v=mp3kGkB2OAM,2025-12-28,Unknown,Full Sermon
2020-10-22,Success,Matamba,"If God Be With us, Then Where is All The Miracles",https://www.youtube.com/watch?v=70yVC3GWR3Q,2025-12-28,Unknown,Full Sermon
2020-10-25,Success,Stephen Shembo,King Ahasuerus Part 1 Feasts & Dispensations,https://www.youtube.com/watch?v=BuPu6gV-i2c,2025-12-28,Unknown,Full Sermon
2020-10-29,Success,Polycarpe Omambo,Go Awake Jesus!,https://www.youtube.com/watch?v=cq0AKyJOkDY,2025-12-28,Unknown,Full Sermon
2020-11-01,Success,Stephen Shembo,King Ahasuerus Part 2 Feasts Continue,https://www.youtube.com/watch?v=4AwZz1KbQAw,2025-12-28,Unknown,Full Sermon
2020-11-05,Success,Glen Kelly,God Being Misunderstood,https://www.youtube.com/watch?v=vQQ7Hn3z6N0,2025-12-28,Unknown,Full Sermon
