date,status,speaker,title,url,last_checked,language,type
2016-09-21,No Transcript,Samuel Dale,16-0921 - Adoption in Three Steps (Spiritual Adoption) Pt.3 - Samuel Dale,https://www.youtube.com/watch?v=6ijnPwJ7Ka8,2025-12-23,Unknown,Full Sermon
2016-09-18,No Transcript,Unknown Speaker,16-0918pm - Adoption in Three Steps (Born a Son) Pt.2 - Samuel Dale (Youth Sunday),https://www.youtube.com/watch?v=VDlhxv4l74g,2025-12-23,Unknown,Full Sermon
2016-09-18,No Transcript,Samuel Dale,16-0918am - Adoption in Three Steps (Son at Birth) - Samuel Dale,https://www.youtube.com/watch?v=sucRuI9wGKQ,2025-12-23,Unknown,Full Sermon
2016-09-18,Success,Wade Dale,16-0918 - First Seal Pt.4 - Wade Dale,https://www.youtube.com/watch?v=5Pz54x9Yaxo,2025-12-23,English,Full Sermon
2016-09-14,No Transcript,Samuel Dale,16-0914 - New Race (Another Creation) - (Questions and Comments) Pt.68 - Samuel Dale,https://www.youtube.com/watch?v=uqlPy9Hx2ko,2025-12-23,Unknown,Full Sermon
2016-09-11,No Transcript,Unknown Speaker,16-0911pm - Having Dominion as Kingdom People - Thomas Braidy ( Testimony),https://www.youtube.com/watch?v=jc_JsdH0a2c,2025-12-23,Unknown,Full Sermon
2016-09-11,Success,Thomas Braidy,16-0911am - The Glorified Bride - Thomas Braidy,https://www.youtube.com/watch?v=2JC9P2ZcBWU,2025-12-23,English,Full Sermon
2016-09-11,No Transcript,Wade Dale,16-0911 - First Seal Pt.3 - Wade Dale,https://www.youtube.com/watch?v=MFmOSL8mD-M,2025-12-23,Unknown,Full Sermon
2016-09-08,No Transcript,Nursing Home Visit,16-0903 - Nursing Home Visit,https://www.youtube.com/watch?v=4FLrukodWQ0,2025-12-23,Unknown,Full Sermon
2016-09-07,Success,Ryan Bonnette Testimony,2014-0817pm - Brother Ryan Bonnette Testimony,https://www.youtube.com/watch?v=OnrJHV_Bk4w,2025-12-23,English,Full Sermon
2016-09-04,No Transcript,Samuel Dale,16-0904pm - New Race (Another Creation) - (I Say Unto You) (Claim Your Family) Pt.67 - Samuel Dale,https://www.youtube.com/watch?v=Q0Zhl7esSWo,2025-12-23,Unknown,Full Sermon
2016-09-04,No Transcript,Samuel Dale,16-0904am - New Race (Another Creation) - (Speak and Go Forward) Pt.66 - Samuel Dale,https://www.youtube.com/watch?v=vm1ksq65XRc,2025-12-23,Unknown,Full Sermon
2016-09-04,No Transcript,Wade Dale,16-0904 - First Seal Pt.2 - Wade Dale,https://www.youtube.com/watch?v=0LMiHbq2xQQ,2025-12-23,Unknown,Full Sermon
2016-08-31,No Transcript,Daniel Martinez,16-0831 - The Way To Keep The Way - Daniel Martinez,https://www.youtube.com/watch?v=RpT9fYel8co,2025-12-23,Unknown,Full Sermon
2016-08-28,No Transcript,Samuel Dale,16-0828pm - New Race (Another Creation) - (Church Waiting On Us Pt.2) Pt.65 - Samuel Dale,https://www.youtube.com/watch?v=4y7szirww6E,2025-12-23,Unknown,Full Sermon
2016-08-28,Success,Samuel Dale,16-0828am - New Race (Another Creation) - (Church Waiting On Us) Pt.64 - Samuel Dale,https://www.youtube.com/watch?v=sm6RneDMFBs,2025-12-23,English,Full Sermon
2016-08-28,Success,Wade Dale,16-0828 - First Seal Pt.1 - Wade Dale,https://www.youtube.com/watch?v=1ppSCcKY8XI,2025-12-23,English,Full Sermon
2016-08-24,No Transcript,Samuel Dale,16-0824 - New Race (Another Creation) - (God Is Waiting On Me And You) Pt.63 - Samuel Dale,https://www.youtube.com/watch?v=mMKHbiX9vfk,2025-12-23,Unknown,Full Sermon
2016-08-23,Success,Samuel Dale,16-0821pm - New Race (Another Creation) - (We Must Confess our Position) Pt.62 - Samuel Dale,https://www.youtube.com/watch?v=GKplIr7maLs,2025-12-23,English,Full Sermon
2016-08-21,Success,Samuel Dale,16-0821am - New Race (Another Creation) - (We Must Confess) Pt.61 - Samuel Dale,https://www.youtube.com/watch?v=R2xTlcaHYBc,2025-12-23,English,Full Sermon
2016-08-21,Success,Wade Dale,16-0821 - Seven Seals Pt.9 - Wade Dale,https://www.youtube.com/watch?v=y_K3Hs_UuYs,2025-12-23,English,Full Sermon
2016-08-17,Success,Samuel Dale,"16-0817 - New Race (Another Creation) - (Same Ministry, Many Steps) Pt.60 - Samuel Dale",https://www.youtube.com/watch?v=LvcALm3HFFw,2025-12-23,English,Full Sermon
2016-08-14,Success,Nestor Espanola,16-0814pm - In The Order of Melchisedec - Nestor Espanola,https://www.youtube.com/watch?v=2JOe4aa0DwE,2025-12-23,Spanish,Full Sermon
2016-08-14,Success,Nestor Espanola,16-0814am - The Original Sin - Nestor Espanola,https://www.youtube.com/watch?v=d3GTgQNxqKQ,2025-12-23,Spanish,Full Sermon
2016-08-14,No Transcript,Wade Dale,16-0814 - Seven Seals Pt.8 - Wade Dale,https://www.youtube.com/watch?v=Rztpj7_gfc4,2025-12-23,Unknown,Full Sermon
2016-08-10,No Transcript,Keith Reid,16-0810 - The Spirit of Bondage to Fear - Keith Reid,https://www.youtube.com/watch?v=h9NJveye-L0,2025-12-23,Unknown,Full Sermon
2016-08-07,No Transcript,George Quinn,16-0807pm - Friendship With God - (The Special Relationship we have with God) - George Quinn,https://www.youtube.com/watch?v=NKcqPfz4tWw,2025-12-23,Unknown,Full Sermon
2016-08-07,Success,George Quinn,16-0807am - Oneness - George Quinn,https://www.youtube.com/watch?v=JMR6P0wkwsc,2025-12-23,English,Full Sermon
2016-08-07,Success,Wade Dale,16-0807 - Seven Seals Pt.7 - Wade Dale,https://www.youtube.com/watch?v=Tr_WuLUJw-M,2025-12-23,English,Full Sermon
2016-08-03,Success,Samuel Dale,"16-0803 - New Race (Another Creation) - (Same Ministry, Different Stages) Pt.59 - Samuel Dale",https://www.youtube.com/watch?v=OmHZrMnG-9c,2025-12-23,English,Full Sermon
2016-07-31,Success,Roel Soriano,16-0731pm - The Revealing of the Bride - Roel Soriano,https://www.youtube.com/watch?v=tpF64BSxQvE,2025-12-23,English,Full Sermon
2016-07-31,Success,Roel Soriano,16-0731am - The Black Name (Bearing the Reproach of Christ) - Roel Soriano,https://www.youtube.com/watch?v=0ajewABY-fk,2025-12-23,English,Full Sermon
2016-07-31,Success,Wade Dale,16-0731 - Seven Seals Pt.6 - Wade Dale,https://www.youtube.com/watch?v=Gnat1IpCr3g,2025-12-23,English,Full Sermon
2016-07-27,No Transcript,Samuel Dale,"16-0727 - New Race (Another Creation) - (Same Ministry, Many Parts) Pt.58 - Samuel Dale",https://www.youtube.com/watch?v=1gJFZkb5xOI,2025-12-23,Unknown,Full Sermon
2016-07-24,Success,Unknown Speaker,16-0724pm - New Race (Another Creation) - (Review and Preview) Pt.57 - Samuel Dale (Youth Service),https://www.youtube.com/watch?v=HS8jyEN-gVM,2025-12-23,English,Full Sermon
2016-07-24,Success,Samuel Dale,16-0724am - New Race (Another Creation) - (Explaining It) Pt.56 - Samuel Dale,https://www.youtube.com/watch?v=vaxYSMzvZMc,2025-12-23,English,Full Sermon
2016-07-24,Success,Wade Dale,16-0724 - Seven Seals Pt.5 - Wade Dale,https://www.youtube.com/watch?v=yr6Sw7ttOj0,2025-12-23,English,Full Sermon
2016-07-20,No Transcript,Samuel Dale,16-0720 - New Race (Another Creation) - (Bride Age) Pt.55 - Samuel Dale,https://www.youtube.com/watch?v=zyTUz4MZaA8,2025-12-23,Unknown,Full Sermon
2016-07-17,Success,Samuel Dale,16-0717pm - New Race (Another Creation) - (Overlap) Pt.54 - Samuel Dale,https://www.youtube.com/watch?v=HneAVWhwios,2025-12-23,English,Full Sermon
2016-07-17,Success,Samuel Dale,16-0717am - New Race (Another Creation) - (End of The Age) Pt.53 - Samuel Dale,https://www.youtube.com/watch?v=1IIV0AioNkM,2025-12-23,English,Full Sermon
2016-07-13,No Transcript,Samuel Dale,16-0713 - New Race (Another Creation) - (Messanger At The End of The Age) Pt.52 - Samuel Dale,https://www.youtube.com/watch?v=iZ__526sKow,2025-12-23,Unknown,Full Sermon
2016-07-10,Success,Samuel Dale,16-0710pm - New Race (Another Creation) - (7 Adds but Manifestations of God) Pt.51 - Samuel Dale,https://www.youtube.com/watch?v=bNvLlBIFMdM,2025-12-23,English,Full Sermon
2016-07-10,No Transcript,Aaron Roberts,16-0706 - Discernment - Aaron Roberts,https://www.youtube.com/watch?v=SF1MwrL35cg,2025-12-23,Unknown,Full Sermon
2016-07-10,Success,Samuel Dale,16-0710am - New Race (Another Creation) - (Sealed In) Pt.50 - Samuel Dale,https://www.youtube.com/watch?v=glv0EApKcDk,2025-12-23,English,Full Sermon
2016-07-10,No Transcript,Wade Dale,16-0710 - Seven Seals Pt.3 - Wade Dale,https://www.youtube.com/watch?v=HUEh0viaDRc,2025-12-23,Unknown,Full Sermon
2016-07-03,Success,Samuel Dale,16-0703pm - New Race (Another Creation) - (Holy Spirit) Pt.49 - Samuel Dale,https://www.youtube.com/watch?v=I7hVXrsAEOI,2025-12-23,English,Full Sermon
2016-07-03,Success,Samuel Dale,16-0703am - New Race (Another Creation) - (Brotherly Kindness) Pt.48 - Samuel Dale,https://www.youtube.com/watch?v=4G6-Qfg0gYU,2025-12-23,English,Full Sermon
2016-07-03,Success,Wade Dale,16-0703m - Seven Seals Pt.2 - Wade Dale,https://www.youtube.com/watch?v=ToNKvXf8-RY,2025-12-23,English,Full Sermon
2016-06-26,Success,Samuel Dale,16-0626pm - New Race (Another Creation) - (Godliness) Pt.46 - Samuel Dale,https://www.youtube.com/watch?v=QZUhTRcB-3c,2025-12-23,English,Full Sermon
2016-06-26,Success,Samuel Dale,16-0626am - New Race (Another Creation) - (Patience) Pt.45 - Samuel Dale,https://www.youtube.com/watch?v=STVelBTTZDM,2025-12-23,English,Full Sermon
2016-06-26,No Transcript,Wade Dale,16-0626 - Seven Seals Pt.1 - Wade Dale,https://www.youtube.com/watch?v=XvSqnBFAIR4,2025-12-23,Unknown,Full Sermon
2016-06-22,Success,Samuel Dale,16-0622 - New Race (Another Creation) - (Temperance/Self Control) Pt.44 - Samuel Dale,https://www.youtube.com/watch?v=WgUwCRwuHcw,2025-12-23,English,Full Sermon
2016-06-19,No Transcript,Samuel Dale Youth Service,16-0619pm - New Race (Another Creation) - (Add Knowledge) Pt.43 - Samuel Dale Youth Service,https://www.youtube.com/watch?v=WoCdslHZQfk,2025-12-23,Unknown,Full Sermon
2016-06-19,No Transcript,Samuel Dale,16-0619am - New Race (Another Creation) - (Add Virtue) Pt.42 - Samuel Dale,https://www.youtube.com/watch?v=94EB6HkmZH0,2025-12-23,Unknown,Full Sermon
2016-06-19,Success,Wade Dale,16-0619 - Daniel 70 Weeks Pt.32 - Wade Dale,https://www.youtube.com/watch?v=by9JTQ8J9oY,2025-12-23,English,Full Sermon
2016-06-15,No Transcript,Joe Greene,16-0615 - Step Into The Dimension of Elijah - Joe Greene,https://www.youtube.com/watch?v=xyM9AU8yZ9o,2025-12-23,Unknown,Full Sermon
2016-06-12,No Transcript,Samuel Dale,16-0612pm - New Race (Another Creation) - (Automatically Added) Pt.41 - Samuel Dale,https://www.youtube.com/watch?v=hXkigJRfTzA,2025-12-23,Unknown,Full Sermon
2016-06-12,Success,Samuel Dale,16-0612am - New Race (Another Creation) - (Same Holy Ghost in All Ages) Pt.40 - Samuel Dale,https://www.youtube.com/watch?v=0Emf9GHFwpU,2025-12-23,English,Full Sermon
2016-06-12,Success,Wade Dale,16-0612 - Daniel 70 Weeks Pt.31 - Wade Dale,https://www.youtube.com/watch?v=WrvUIvpT9x0,2025-12-23,English,Full Sermon
2016-06-12,No Transcript,Luis Urrego,16-0608 - Put In or Put On - Luis Urrego,https://www.youtube.com/watch?v=lkGS2zANh6E,2025-12-23,Unknown,Full Sermon
2016-06-05,No Transcript,Samuel Dale,16-0605pm - New Race (Another Creation) - (Have Faith Pt.2) Pt.39 - Samuel Dale,https://www.youtube.com/watch?v=xEGACl4bUXU,2025-12-23,Unknown,Full Sermon
2016-06-05,No Transcript,Samuel Dale,16-0605am - New Race (Another Creation) - (Have Faith) Pt.38 - Samuel Dale,https://www.youtube.com/watch?v=ooOOPYJABGc,2025-12-23,Unknown,Full Sermon
2016-06-05,Success,Wade Dale,16-0605 - Daniel 70 Weeks Pt.30 - Wade Dale,https://www.youtube.com/watch?v=Bpd-3OSyVjc,2025-12-23,English,Full Sermon
