date,status,speaker,title,url,last_checked,language,type,description,duration,church
2025-08-17,Success,Paul Haylett,"August 17, 2025",https://www.youtube.com/watch?v=pCV02XXqH-Y,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-08-17,Success,Paul Haylett,"August 17, 2025",https://www.youtube.com/watch?v=-Y5yHsjNmfU,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-08-10,Success,Paul Haylett,"August 10, 2025",https://www.youtube.com/watch?v=xD8CNDFDqqI,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-08-06,Success,David Nash,"August 6, 2025",https://www.youtube.com/watch?v=IMqPLU1co-k,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-08-03,No Transcript,Paul Haylett,"August 3, 2025  - Bro. Paul Haylett - ""Strength For Lifes Journey""",https://www.youtube.com/watch?v=1gD4mAWYqY4,2026-01-05,Unknown,Church Service,Grace Tabernacle,121,Grace Tabernacle Nampa
2025-07-13,Success,Jona Emke,"July 13, 2025  - Bro. Jona Emke - ""United With The Word""",https://www.youtube.com/watch?v=qvRi8Xl2WpQ,2026-01-05,English,Church Service,Grace Tabernacle,131,Grace Tabernacle Nampa
2025-08-03,Success,Paul Haylett,"August 3, 2025",https://www.youtube.com/watch?v=XtJlQwVHNGM,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-27,Success,Unknown Speaker,"July 27, 2025",https://www.youtube.com/watch?v=EQUxCaHUeww,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-23,Success,Unknown Speaker,"July 23, 2025",https://www.youtube.com/watch?v=zZGVE4IRzfg,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-20,Success,Paul Haylett,"July 20, 2025",https://www.youtube.com/watch?v=JPy_fVVofEg,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-16,Success,Paul Haylett,"July 16, 2025",https://www.youtube.com/watch?v=bke4qmdZbmA,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-13,Success,Jona Emke,"July 13, 2025",https://www.youtube.com/watch?v=AglCZPIdgnw,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-09,Success,David Dienhart,"July 9, 2025",https://www.youtube.com/watch?v=opAI1LNtM_4,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-07,Success,Paul Haylett,"July 7, 2025",https://www.youtube.com/watch?v=uoxfeOnZTu8,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-07-02,Success,Paul Haylett,"July 2, 2025",https://www.youtube.com/watch?v=8xFNfAMc4D0,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-29,Success,Paul Haylett,"June 29, 2025",https://www.youtube.com/watch?v=eodwMt3zBT4,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-25,Success,Paul Haylett,"June 25, 2025",https://www.youtube.com/watch?v=b45CjClsUCU,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-15,Success,Paul Haylett,"June 15, 2025",https://www.youtube.com/watch?v=2bcoGraT5gs,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-11,Success,David Dienhart,"June 11, 2025",https://www.youtube.com/watch?v=9WDsZnmyb6g,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-08,Success,Paul Haylett,"June 8, 2025",https://www.youtube.com/watch?v=9lypXzDf054,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-04,Success,Paul Haylett,"June 4, 2025",https://www.youtube.com/watch?v=GOhzPU5mb5s,2026-01-11,Unknown,Church Service,,,Grace Tabernacle Nampa
2025-06-01,Success,Andrew Glover,"June 1, 2025",https://www.youtube.com/watch?v=dc0AqM48dSE,2026-01-10,Unknown,Church Service,,,Grace Tabernacle Nampa
