date,status,speaker,title,url,last_checked,language,type,description,duration,church
2025-07-12,Success,Adrian Gengan,The World Of Perfect Faith  Pastor Adrian Gengan  07-12-2025,https://www.youtube.com/watch?v=p6KSo9qylTA,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-12-20,Success,Adrian Gengan,Christ Walking In Authority  Pastor Adrian Gengan  30-11-2025,https://www.youtube.com/watch?v=42yiAzqE8GE,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-12-13,Success,Adrian Gengan,The Season Of The Spoken Word In The Hour Of Perfect Faith  Pastor Adrian Gengan  23-11-2025,https://www.youtube.com/watch?v=WRoTEHtPcOQ,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-12-06,Success,Joshua Chetty,Stewardship  Bro Joshua Chetty  16-11-2025,https://www.youtube.com/watch?v=3r9Nei2SJuc,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-12-03,Success,Moses Dzvova,Pastor Moses Dzvova (Zimbabwe)  19-11-25,https://www.youtube.com/watch?v=0FpgbuQfBLU,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-09-11,Success,Adrian Gengan,Plan Like God  Why Did Mal4 Turn Our Heart Back  Pastor Adrian Gengan  09-11-2025,https://www.youtube.com/watch?v=pKnYQpbDYeQ,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-02-11,Success,Adrian Gengan,Planning is An Attribute of God & His Children  Pastor Adrian Gengan  02-11-2025,https://www.youtube.com/watch?v=NjL2iFzx_9Y,2026-01-07,Unknown,Memorial Service,,,Son Of Man Revealed Ministries
2025-11-05,Success,Adrian Gengan,Drink & Push Out All Of God's Promises For Your Life  Pastor Adrian Gengan  26-10-2025,https://www.youtube.com/watch?v=TkzX8PGgoLw,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-10-29,Success,Noel Takodza,Scriptural Signs  Pastor Noel Takodza  15-10-2025,https://www.youtube.com/watch?v=nGxB5xMu7LE,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-01-10,Success,Japheth Chetty,Tunnel Vision  Bro. Japheth Chetty  01-10-2025,https://www.youtube.com/watch?v=LR6otoNE7KM,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-10-20,Success,I.C Kuzora,Power Of A Believers Prayer  Pastor I.C Kuzora  19-10-2025,https://www.youtube.com/watch?v=aOt9KpmTgI0,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-10-18,No Transcript,Adrian Gengan,How To Speak & Pray Like Jesus | God's Great Drama | Get A Master's Degree | Pst Adrian Gengan 1210,https://www.youtube.com/watch?v=tOWccCCNEv0,2026-01-05,Unknown,Church Service,,100,Son Of Man Revealed Ministries
2025-05-10,Success,Adrian Gengan,"It Is Finished, Change Your Confession  Pastor Adrian Gengan  05-10-2025",https://www.youtube.com/watch?v=ykNowExRXHo,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
2025-10-07,Success,Adrian Gengan,A Finished WorkTheHolyGhostSpeakLikeASon  Pastor Adrian Gengan  SWBB Merebank  Monday 06-10-25,https://www.youtube.com/watch?v=loRazX0eJjg,2026-01-05,Unknown,Church Service,,,Son Of Man Revealed Ministries
