date,status,speaker,title,url,last_checked,language,type
2024-10-08,Success,Mark Morse,10-2-2024  Bro Mark Morse,https://www.youtube.com/watch?v=gBDa1Q8FtVc,2025-12-28,Unknown,Full Sermon
2024-10-13,Success,Matt Morse,10-13-2024  Kingdom Children  Pastor Matt Morse,https://www.youtube.com/watch?v=3vrNFCXKUdM,2025-12-28,Unknown,Full Sermon
2024-10-17,Success,Wayne Lawson,10-17-2024  The Battle of Perspective  Bro Wayne Lawson,https://www.youtube.com/watch?v=g-CSrlc6JrY,2025-12-28,Unknown,Full Sermon
2024-10-19,Success,Wayne Lawson,Tent Revival  Bro Wayne Lawson  Friday Night,https://www.youtube.com/watch?v=53w4l8FJc6A,2025-12-28,Unknown,Full Sermon
2024-10-20,Success,Jonathan Martin,Tent Revival  Bro Jonathan Martin,https://www.youtube.com/watch?v=QjKCn6RfkTk,2025-12-28,Unknown,Full Sermon
2024-10-27,Success,Joe Reynolds,10-27-2024  Rock In A Weary Land  Bro. Joe Reynolds,https://www.youtube.com/watch?v=dxFQiSSJ1Os,2025-12-28,Unknown,Full Sermon
2024-11-03,Success,Matt Morse,11-03-24  Pastor Matt Morse Bound To Be Free,https://www.youtube.com/watch?v=Q1zQAzzH3WU,2025-12-28,Unknown,Full Sermon
2024-11-13,Success,Joel Pruitt,11-13-2024  The Awakening of the Bride  Joel Pruitt,https://www.youtube.com/watch?v=elV-lSrbPgs,2025-12-28,Unknown,Full Sermon
2024-11-17,Success,Andrew Glover,11-17-2024  Obey The Voice of The Son of Man  Bro Andrew Glover,https://www.youtube.com/watch?v=YtYFwSsA9SM,2025-12-28,Unknown,Full Sermon
2024-11-24,Success,Unknown Speaker,11-24-2024  Nevertheless  Bro Darrell Ward,https://www.youtube.com/watch?v=jrz8x8TLeb0,2025-12-28,Unknown,Full Sermon
2024-11-27,Success,David Siler,11272024  As An Eagle Stirreth Her Nest  Bro David Siler,https://www.youtube.com/watch?v=ndpQsLEJOW8,2025-12-28,Unknown,Full Sermon
2024-12-01,Success,Matt Morse,"12-01-2024  The Mashiac, Called Christ  Pastor Matt Morse",https://www.youtube.com/watch?v=EKy_iIo3bgM,2025-12-28,Unknown,Full Sermon
2024-12-04,Success,Josh Martin,12-04-2024  Stable In The Will Of God  Bro Josh Martin,https://www.youtube.com/watch?v=pohDBEMfKF8,2025-12-28,Unknown,Full Sermon
2024-12-15,Success,Matt Morse,12-15-2024  The Eagle Standard  Pastor Matt Morse,https://www.youtube.com/watch?v=xXqFl2CRKyA,2025-12-28,Unknown,Full Sermon
2024-12-18,Success,Joe Reynolds,12-18-2024  Bro Joe Reynolds,https://www.youtube.com/watch?v=Fg5FuFhbw_E,2025-12-28,Unknown,Full Sermon
2024-12-22,Success,Matt Morse,12-22-2024  The Birth of a Kingdom  Pastor Matt Morse,https://www.youtube.com/watch?v=9c-g_GKgVoM,2025-12-28,Unknown,Full Sermon
2024-12-29,Success,Matt Morse,12-29-2024 The Believer’s Bethlehem  Pastor Matt Morse,https://www.youtube.com/watch?v=3_WsKRrMzf0,2025-12-28,Unknown,Full Sermon
2024-12-31,Success,Matt Morse,12-31-2024  Faith's Resolve  Pastor Matt Morse,https://www.youtube.com/watch?v=yxdLmXxNVgA,2025-12-28,Unknown,Full Sermon
2025-01-09,Success,Unknown Speaker,01-08-25  I Give You The Land Pt3.3,https://www.youtube.com/watch?v=MaSdtaTK7hs,2025-12-28,Unknown,Full Sermon
2025-01-26,Success,Matt Morse,01-26-25  Redeemed From The Curse  Pastor Matt Morse,https://www.youtube.com/watch?v=639oBg3GiLk,2025-12-28,Unknown,Full Sermon
2025-01-30,Success,Andrew Glover,12925  Walking In The Light of Prosperity and Success  Bro. Andrew Glover,https://www.youtube.com/watch?v=WRA_XU97BQ8,2025-12-28,Unknown,Full Sermon
2025-02-06,Success,Matt Morse,2-05-25  Thirsting for Revelation  Pastor Matt Morse,https://www.youtube.com/watch?v=dfCqVh6roG8,2025-12-28,Unknown,Full Sermon
2025-02-12,Success,Andrew Glover,"Expectations Lit By The Message  Bro Andrew Glover  Feb 2, 2025",https://www.youtube.com/watch?v=eDeYBMS3-AE,2025-12-28,Unknown,Full Sermon
2025-02-12,Success,Andrew Glover,"Expectations Lit By The Message | Bro Andrew Glover | Feb 2, 2025",https://www.youtube.com/watch?v=eDeYBMS3-AE,2025-12-28,English,Full Sermon
2025-02-13,No Transcript,Matt Morse,"The Hand of a Mediator -  Pastor Matt Morse - Feb 9, 2025",https://www.youtube.com/watch?v=K5zsxiWQVco,2025-12-28,Unknown,Full Sermon
2025-02-16,Success,Matt Morse,02-16-2025  The Faith Children  Pastor Matt Morse,https://www.youtube.com/watch?v=5JnrwQZ3SH0,2025-12-28,Unknown,Full Sermon
2025-02-23,Success,Matt Morse,02-23-2025  Abraham's Heirs  Pastor Matt Morse,https://www.youtube.com/watch?v=UB8uj9uTVe0,2025-12-28,Unknown,Full Sermon
2025-02-27,Success,Josh Bennett,02-27-2025  God Deals With Us As Sons  Bro Josh Bennett,https://www.youtube.com/watch?v=jOGhenLHsWk,2025-12-28,Unknown,Full Sermon
2025-03-01,Success,Wayne Lawson,Grace For Your Dirt  Bro Wayne Lawson,https://www.youtube.com/watch?v=MCevP5mBcNo,2025-12-28,Unknown,Full Sermon
2025-03-02,Success,Donny Reagan,Let My Beloved Come Into His Garden  Bro Donny Reagan,https://www.youtube.com/watch?v=nH33XHocehY,2025-12-28,Unknown,Full Sermon
2025-03-06,Success,Joe Reynolds,Anointed For Victory  Bro Joe Reynolds  3-5-25,https://www.youtube.com/watch?v=F32NrZSHZ_c,2025-12-28,Unknown,Full Sermon
2025-03-09,Success,Matt Morse,03-09-2025  Becoming Sons  Pastor Matt Morse,https://www.youtube.com/watch?v=34ErByIPzHs,2025-12-28,Unknown,Full Sermon
2025-03-12,Success,Matt Morse,A Temple of Praise  Pastor Matt Morse 03-12-2025,https://www.youtube.com/watch?v=Qtec-Q9d0Ko,2025-12-28,Unknown,Full Sermon
2025-03-16,Success,Andrew Glover,03-16-2025  The Unlimited Powerful Church of the Living God Bro Andrew Glover,https://www.youtube.com/watch?v=B2PN2L0ebg0,2025-12-28,Unknown,Full Sermon
2025-03-25,Success,Matt Morse,About The Father's Business  Pastor Matt Morse  03-25-2025,https://www.youtube.com/watch?v=DfW-VNFFOKU,2025-12-28,Unknown,Full Sermon
2025-03-30,Success,Joe Reynolds,03-30-2025  Anointed For Victory Pt. 2  Bro Joe Reynolds,https://www.youtube.com/watch?v=lxhVdVBjDP8,2025-12-28,Unknown,Full Sermon
2025-04-06,Success,Aaron Oglesby,04-06-2025  Our Eternal Source  Bro Aaron Oglesby,https://www.youtube.com/watch?v=g86iJya6fo8,2025-12-28,Unknown,Full Sermon
2025-04-10,Success,Andrew Glover,The Certainty Of The Church Of The Living God  Bro Andrew Glover,https://www.youtube.com/watch?v=tacGIBADqNQ,2025-12-28,Unknown,Full Sermon
2025-04-13,Success,Matt Morse,The Value of a True Blessing  Pastor Matt Morse  04-13-2025,https://www.youtube.com/watch?v=SzLR1yMj-rw,2025-12-28,Unknown,Full Sermon
2025-04-16,Success,Unknown Speaker,04-16-2025  Mark Morse,https://www.youtube.com/watch?v=p9dVz8bV7Bc,2025-12-28,Unknown,Full Sermon
2025-04-23,Success,Andrew Glover,Bro. Andrew Glover  04-23-2025,https://www.youtube.com/watch?v=NYTjTHGdiuo,2025-12-28,Unknown,Full Sermon
2025-05-08,Success,Matt Morse,The Authority of the Word  Pastor Matt Morse,https://www.youtube.com/watch?v=xtVzZLgWYOs,2025-12-28,Unknown,Full Sermon
2025-05-14,Success,Matt Morse,Be Not Soon Shaken  Pastor Matt Morse  05-14-2025,https://www.youtube.com/watch?v=7fOJiENazkE,2025-12-28,Unknown,Full Sermon
2025-05-21,Success,Andrew Glover,We Have A Vindicated Forecast  Bro Andrew Glover 05-21-2025,https://www.youtube.com/watch?v=i7i9jD-kZ7o,2025-12-28,Unknown,Full Sermon
2025-06-04,Success,Andrew Glover,Bro Andrew Glover  The Revelation of My Alpha and Omega  06-04-2025,https://www.youtube.com/watch?v=oeEQrEo3g10,2025-12-28,Unknown,Full Sermon
2025-06-08,Success,Matt Morse,Pastor Matt Morse  A Sure Rock of Salvation  06-08-2025,https://www.youtube.com/watch?v=Dgx0uJvK5E8,2025-12-28,Unknown,Full Sermon
2025-06-15,Success,Andrew Glover,Bro Andrew Glover  Under the Influence of the Token Message  06-15-2025,https://www.youtube.com/watch?v=DBXEPwLP52o,2025-12-28,Unknown,Full Sermon
2025-06-18,Success,Andrew Glover,Bro Andrew Glover  Rahab The Influencer  06-18-2025,https://www.youtube.com/watch?v=5eDi3k4oWmI,2025-12-28,Unknown,Full Sermon
2025-06-22,Success,Nathan Erickson,Bro Nathan Erickson  Consider The Lily  06-22-2025,https://www.youtube.com/watch?v=KkUVq3pjd-M,2025-12-28,Unknown,Full Sermon
2025-06-29,Success,Matt Morse,Bro Matt Morse  Manifesting the Works of God 06-29-2025,https://www.youtube.com/watch?v=ZTY0U02E0QY,2025-12-28,Unknown,Full Sermon
2025-07-10,Success,Matt Morse,Pastor Matt Morse  The Presence of a Supernatural Power 07-09-25,https://www.youtube.com/watch?v=IO_3p3I2QUE,2025-12-28,Unknown,Full Sermon
2025-07-13,Success,Matt Morse,Pastor Matt Morse  The Spirit of Truth by Grace  07-13-25,https://www.youtube.com/watch?v=a8DiEVli3co,2025-12-28,Unknown,Full Sermon
